"date","store_id","product_id","category","region","inventory_level","units_sold","units_ordered","demand_forecast","price","discount","holiday_promotion","competitor_pricing","seasonality","retail_rent_index","year","month","sales_gap","price_diff_vs_competitor","period","promo_flag"
2023-01-01,"W004","PHO827","Homeware","Central",1024,210,486,693.647,47.15,10,0,35.79,"Winter",145.1587,2023,"Jan",483.647,11.36,"Post-2020","No Promotion"
2023-01-01,"W004","PDI723","DIY & Decorating","East",498,190,257,223.2616,46.42,10,1,35.93,"Summer",149.0925,2023,"Jan",33.2616,10.49,"Post-2020","Promotion"
2023-01-01,"W004","PGA133","Gardening","West",812,183,445,496.6391,47.55,0,0,37.13,"Winter",149.2054,2023,"Jan",313.6391,10.42,"Post-2020","No Promotion"
2023-01-01,"W004","PPE571","Pet Supplies","East",668,203,373,428.0162,25.59,0,1,18.72,"Spring",145.5902,2023,"Jan",225.0162,6.87,"Post-2020","Promotion"
2023-01-01,"W004","PHE471","Health & Beauty","East",551,177,298,333.3896,27.3,0,0,21.47,"Spring",147.0015,2023,"Jan",156.3896,5.83,"Post-2020","No Promotion"
2023-01-01,"W004","PST779","Stationery & Office Supplies","South",594,242,323,390.6914,52.96,10,1,44.87,"Spring",146.5598,2023,"Jan",148.6914,8.09,"Post-2020","Promotion"
2023-01-01,"W004","PTO830","Toys & Games","North",1871,197,265,275.6759,12.7,0,0,9.41,"Spring",147.2165,2023,"Jan",78.6759,3.29,"Post-2020","No Promotion"
2023-01-01,"W004","PSE332","Seasonal Products","West",1934,145,284,362.0396,14.63,0,0,11.67,"Autumn",152.9352,2023,"Jan",217.0396,2.96,"Post-2020","No Promotion"
2023-01-01,"W005","PHO334","Household Essentials","East",1203,514,712,598.2716,26.32,0,0,21.12,"Spring",151.8924,2023,"Jan",84.2716,5.2,"Post-2020","No Promotion"
2023-01-01,"W005","PHO189","Homeware","North",1213,322,506,685.3773,47.4,0,0,35.33,"Winter",150.4176,2023,"Jan",363.3773,12.07,"Post-2020","No Promotion"
2023-01-01,"W005","PDI421","DIY & Decorating","South",736,323,342,453.6575,30.16,0,0,22.07,"Winter",147.7688,2023,"Jan",130.6575,8.09,"Post-2020","No Promotion"
2023-01-01,"W005","PGA828","Gardening","Central",575,140,298,321.0327,6.69,0,1,5.01,"Autumn",147.6947,2023,"Jan",181.0327,1.68,"Post-2020","Promotion"
2023-01-01,"W005","PPE710","Pet Supplies","West",762,226,411,485.1828,5.8,0,0,4.5,"Summer",145.49,2023,"Jan",259.1828,1.3,"Post-2020","No Promotion"
2023-01-01,"W005","PHE437","Health & Beauty","West",855,363,444,470.4727,20.69,0,0,15.23,"Spring",150.1111,2023,"Jan",107.4727,5.46,"Post-2020","No Promotion"
2023-01-01,"W005","PST143","Stationery & Office Supplies","East",776,285,388,525.4511,35.89,10,0,29.4,"Winter",150.1574,2023,"Jan",240.4511,6.49,"Post-2020","No Promotion"
2023-01-01,"W005","PTO211","Toys & Games","North",1695,237,250,282.8267,25.16,0,0,18.28,"Summer",152.164,2023,"Jan",45.8267,6.88,"Post-2020","No Promotion"
2023-01-01,"W005","PSE605","Seasonal Products","Central",1959,135,365,435.2952,27.51,10,0,24.67,"Summer",145.9743,2023,"Jan",300.2952,2.84,"Post-2020","No Promotion"
2023-02-01,"W001","PHO663","Household Essentials","North",1266,457,705,820.4126,48.58,0,0,38.37,"Summer",152.8408,2023,"Feb",363.4126,10.21,"Post-2020","No Promotion"
2023-02-01,"W001","PHO808","Homeware","East",1216,340,502,721.8337,8.57,0,0,6.47,"Autumn",147.886,2023,"Feb",381.8337,2.1,"Post-2020","No Promotion"
2023-02-01,"W001","PDI223","DIY & Decorating","East",725,178,422,517.3197,28.74,0,0,23.05,"Summer",148.0687,2023,"Feb",339.3197,5.69,"Post-2020","No Promotion"
2023-02-01,"W001","PGA446","Gardening","South",526,201,288,253.6034,29.11,10,1,23.28,"Spring",143.8992,2023,"Feb",52.6034,5.83,"Post-2020","Promotion"
2023-02-01,"W001","PPE428","Pet Supplies","North",838,233,494,550.404,30.04,0,0,25.23,"Winter",146.9791,2023,"Feb",317.404,4.81,"Post-2020","No Promotion"
2023-02-01,"W001","PHE970","Health & Beauty","North",643,161,294,411.4876,40.79,0,0,33.22,"Summer",143.8165,2023,"Feb",250.4876,7.57,"Post-2020","No Promotion"
2023-02-01,"W001","PST256","Stationery & Office Supplies","West",599,136,247,329.1393,45.68,0,1,36.8,"Spring",146.1445,2023,"Feb",193.1393,8.88,"Post-2020","Promotion"
2023-02-01,"W001","PTO151","Toys & Games","East",1567,251,462,533.0143,24.32,0,0,17.82,"Summer",151.0183,2023,"Feb",282.0143,6.5,"Post-2020","No Promotion"
2023-02-01,"W001","PSE988","Seasonal Products","West",1883,289,215,250.2658,17.07,0,0,13.02,"Autumn",145.1765,2023,"Feb",-38.7342,4.05,"Post-2020","No Promotion"
2023-02-01,"W002","PHO945","Household Essentials","West",1004,346,466,383.1739,31.96,0,1,21.55,"Spring",147.3868,2023,"Feb",37.1739,10.41,"Post-2020","Promotion"
2023-02-01,"W002","PHO528","Homeware","North",1183,241,558,557.4379,50.46,10,0,37.21,"Summer",146.2884,2023,"Feb",316.4379,13.25,"Post-2020","No Promotion"
2023-02-01,"W002","PDI512","DIY & Decorating","North",475,194,190,299.2407,44.59,10,0,32.03,"Summer",146.4879,2023,"Feb",105.2407,12.56,"Post-2020","No Promotion"
2023-02-01,"W002","PGA309","Gardening","West",835,328,478,609.5473,7.33,0,0,6.53,"Spring",151.8895,2023,"Feb",281.5473,0.8,"Post-2020","No Promotion"
2023-02-01,"W002","PPE761","Pet Supplies","East",653,218,389,453.3691,10.03,0,1,7.96,"Winter",150.9458,2023,"Feb",235.3691,2.07,"Post-2020","Promotion"
2023-02-01,"W002","PHE555","Health & Beauty","East",730,146,313,365.341,33.8,0,0,27.33,"Autumn",151.8966,2023,"Feb",219.341,6.47,"Post-2020","No Promotion"
2023-02-01,"W002","PST866","Stationery & Office Supplies","South",658,282,310,338.1385,18.9,10,0,13.86,"Winter",150.8232,2023,"Feb",56.1385,5.04,"Post-2020","No Promotion"
2023-02-01,"W002","PTO591","Toys & Games","Central",1452,107,318,295.408,11.51,0,0,9.19,"Winter",145.101,2023,"Feb",188.408,2.32,"Post-2020","No Promotion"
2023-02-01,"W002","PSE537","Seasonal Products","South",1975,271,374,591.8687,14.96,0,0,11.07,"Winter",143.6373,2023,"Feb",320.8687,3.89,"Post-2020","No Promotion"
2023-02-01,"W003","PHO475","Household Essentials","North",1166,419,570,567.7711,31.34,0,1,23.59,"Autumn",143.7057,2023,"Feb",148.7711,7.75,"Post-2020","Promotion"
2023-02-01,"W003","PHO458","Homeware","North",1164,427,629,600.4772,30.76,0,0,21.64,"Autumn",148.6489,2023,"Feb",173.4772,9.12,"Post-2020","No Promotion"
2023-02-01,"W003","PDI148","DIY & Decorating","South",826,295,461,506.9979,15.1,0,0,11.12,"Spring",146.8116,2023,"Feb",211.9979,3.98,"Post-2020","No Promotion"
2023-02-01,"W003","PGA273","Gardening","West",696,261,392,343.0984,29.3,0,1,23.14,"Summer",149.7731,2023,"Feb",82.0984,6.16,"Post-2020","Promotion"
2023-02-01,"W003","PPE663","Pet Supplies","North",601,189,300,298.6232,44.34,0,0,37.87,"Spring",147.9639,2023,"Feb",109.6232,6.47000000000001,"Post-2020","No Promotion"
2023-02-01,"W003","PHE501","Health & Beauty","West",637,167,331,329.6715,28.16,0,0,22.51,"Autumn",152.0796,2023,"Feb",162.6715,5.65,"Post-2020","No Promotion"
2023-02-01,"W003","PST795","Stationery & Office Supplies","North",872,328,466,553.1026,46.66,0,1,37.2,"Winter",149.9522,2023,"Feb",225.1026,9.45999999999999,"Post-2020","Promotion"
2023-02-01,"W003","PTO386","Toys & Games","North",1313,134,382,404.77,20.21,0,1,15.64,"Autumn",150.2266,2023,"Feb",270.77,4.57,"Post-2020","Promotion"
2023-02-01,"W003","PSE461","Seasonal Products","Central",1301,133,288,235.6728,24.1,10,0,19.91,"Autumn",149.3086,2023,"Feb",102.6728,4.19,"Post-2020","No Promotion"
2023-02-01,"W004","PHO472","Household Essentials","South",1239,370,709,981.7389,55.87,0,0,41.48,"Autumn",151.5334,2023,"Feb",611.7389,14.39,"Post-2020","No Promotion"
2023-02-01,"W004","PHO120","Homeware","South",1069,416,558,442.9218,25.48,0,0,22.2,"Autumn",151.3462,2023,"Feb",26.9218,3.28,"Post-2020","No Promotion"
2023-02-01,"W004","PDI897","DIY & Decorating","Central",667,282,267,299.8886,6.8,10,0,5.47,"Summer",149.3079,2023,"Feb",17.8886,1.33,"Post-2020","No Promotion"
2023-02-01,"W004","PGA304","Gardening","South",844,268,419,557.59,6.17,0,0,4.38,"Autumn",152.3929,2023,"Feb",289.59,1.79,"Post-2020","No Promotion"
2023-02-01,"W004","PPE363","Pet Supplies","North",588,210,340,261.8436,29.27,0,1,24.82,"Autumn",149.8062,2023,"Feb",51.8436,4.45,"Post-2020","Promotion"
2023-02-01,"W004","PHE640","Health & Beauty","Central",591,150,346,366.4574,32.87,0,0,29.19,"Autumn",150.2163,2023,"Feb",216.4574,3.68,"Post-2020","No Promotion"
2023-02-01,"W004","PST440","Stationery & Office Supplies","Central",768,272,370,356.6389,13.92,10,1,11.05,"Spring",147.6543,2023,"Feb",84.6389,2.87,"Post-2020","Promotion"
2023-02-01,"W004","PTO724","Toys & Games","South",1831,268,295,339.5876,56.79,0,1,41.97,"Autumn",151.2375,2023,"Feb",71.5876,14.82,"Post-2020","Promotion"
2023-02-01,"W004","PSE680","Seasonal Products","North",1804,192,290,312.8537,46.63,10,1,36.45,"Winter",146.1254,2023,"Feb",120.8537,10.18,"Post-2020","Promotion"
2023-02-01,"W005","PHO946","Household Essentials","West",1194,271,572,654.0463,17.84,0,0,13.13,"Winter",144.9077,2023,"Feb",383.0463,4.71,"Post-2020","No Promotion"
2023-02-01,"W005","PHO388","Homeware","North",1237,478,506,919.7928,42.34,10,0,30.76,"Summer",150.8348,2023,"Feb",441.7928,11.58,"Post-2020","No Promotion"
2023-02-01,"W005","PDI943","DIY & Decorating","West",719,263,419,424.6827,53.4,10,0,38.26,"Autumn",147.9229,2023,"Feb",161.6827,15.14,"Post-2020","No Promotion"
2023-02-01,"W005","PGA390","Gardening","East",672,171,322,458.97,44.74,10,1,37.12,"Spring",145.6414,2023,"Feb",287.97,7.62,"Post-2020","Promotion"
2023-02-01,"W005","PPE502","Pet Supplies","Central",634,241,316,256.8705,16.56,10,0,12.35,"Winter",148.4534,2023,"Feb",15.8705,4.21,"Post-2020","No Promotion"
2023-02-01,"W005","PHE273","Health & Beauty","South",644,152,301,394.9332,45.2,0,0,37.92,"Summer",145.4321,2023,"Feb",242.9332,7.28,"Post-2020","No Promotion"
2023-02-01,"W005","PST670","Stationery & Office Supplies","Central",742,238,436,460.8947,35.19,0,0,24.16,"Spring",150.8598,2023,"Feb",222.8947,11.03,"Post-2020","No Promotion"
2023-02-01,"W005","PTO100","Toys & Games","East",1367,112,469,540.797,6.52,0,0,4.89,"Spring",150.7506,2023,"Feb",428.797,1.63,"Post-2020","No Promotion"
2023-02-01,"W005","PSE224","Seasonal Products","Central",1624,179,342,482.1036,53.79,10,0,39.93,"Summer",147.6038,2023,"Feb",303.1036,13.86,"Post-2020","No Promotion"
2023-03-01,"W001","PHO838","Household Essentials","North",1263,345,563,565.3149,51.87,0,0,41.06,"Winter",146.5314,2023,"Mar",220.3149,10.81,"Post-2020","No Promotion"
2023-03-01,"W001","PHO975","Homeware","North",1205,452,532,742.4976,15.32,0,0,13.63,"Spring",145.2207,2023,"Mar",290.4976,1.69,"Post-2020","No Promotion"
2023-03-01,"W001","PDI996","DIY & Decorating","East",559,115,267,231.7689,22.6,0,0,16.57,"Summer",147.4379,2023,"Mar",116.7689,6.03,"Post-2020","No Promotion"
2023-03-01,"W001","PGA212","Gardening","North",721,294,423,476.5884,44.01,0,0,35.46,"Spring",149.0646,2023,"Mar",182.5884,8.55,"Post-2020","No Promotion"
2023-03-01,"W001","PPE976","Pet Supplies","Central",829,348,350,339.3588,50.28,10,0,36.99,"Autumn",151.8583,2023,"Mar",-8.64120000000003,13.29,"Post-2020","No Promotion"
2023-03-01,"W001","PHE134","Health & Beauty","West",422,113,186,261.5417,10.59,0,0,8.73,"Winter",147.5087,2023,"Mar",148.5417,1.86,"Post-2020","No Promotion"
2023-03-01,"W001","PST954","Stationery & Office Supplies","West",496,170,235,240.1198,50.85,0,0,35.29,"Summer",146.598,2023,"Mar",70.1198,15.56,"Post-2020","No Promotion"
2023-03-01,"W001","PTO896","Toys & Games","North",1638,252,359,620.304,25.35,0,0,20.08,"Summer",146.086,2023,"Mar",368.304,5.27,"Post-2020","No Promotion"
2023-03-01,"W001","PSE870","Seasonal Products","North",1491,145,439,333.5382,46.81,10,1,32.27,"Winter",149.8756,2023,"Mar",188.5382,14.54,"Post-2020","Promotion"
2023-03-01,"W002","PHO867","Household Essentials","East",954,374,493,495.6424,24.79,0,0,17.67,"Summer",143.5983,2023,"Mar",121.6424,7.12,"Post-2020","No Promotion"
2023-03-01,"W002","PHO715","Homeware","Central",1099,454,593,611.535,56.88,0,0,41.74,"Spring",152.2024,2023,"Mar",157.535,15.14,"Post-2020","No Promotion"
2023-03-01,"W002","PDI184","DIY & Decorating","East",629,172,354,328.8932,22.83,0,0,19.44,"Winter",145.4665,2023,"Mar",156.8932,3.39,"Post-2020","No Promotion"
2023-03-01,"W002","PGA875","Gardening","East",661,173,299,296.0629,26.29,10,0,23.31,"Summer",147.9663,2023,"Mar",123.0629,2.98,"Post-2020","No Promotion"
2023-03-01,"W002","PPE494","Pet Supplies","North",885,340,428,457.8913,42.77,0,0,33.46,"Autumn",152.0044,2023,"Mar",117.8913,9.31,"Post-2020","No Promotion"
2023-03-01,"W002","PHE846","Health & Beauty","Central",427,186,212,220.287,28.85,0,0,20.88,"Winter",150.2791,2023,"Mar",34.287,7.97,"Post-2020","No Promotion"
2023-03-01,"W002","PST286","Stationery & Office Supplies","East",668,215,342,404.9926,35.29,0,1,26.45,"Autumn",152.5521,2023,"Mar",189.9926,8.84,"Post-2020","Promotion"
2023-03-01,"W002","PTO598","Toys & Games","South",1585,160,397,368.1617,53.59,0,0,39.67,"Winter",148.2052,2023,"Mar",208.1617,13.92,"Post-2020","No Promotion"
2023-03-01,"W002","PSE350","Seasonal Products","East",1664,173,451,556.7538,56.07,0,0,42.35,"Summer",150.3175,2023,"Mar",383.7538,13.72,"Post-2020","No Promotion"
2023-03-01,"W003","PHO205","Household Essentials","West",1107,436,459,529.0478,46.66,10,0,35.08,"Spring",151.3034,2023,"Mar",93.0478000000001,11.58,"Post-2020","No Promotion"
2023-03-01,"W003","PHO562","Homeware","East",1202,338,496,723.852,17.4,0,0,13.43,"Autumn",146.5735,2023,"Mar",385.852,3.97,"Post-2020","No Promotion"
2023-03-01,"W003","PDI406","DIY & Decorating","South",532,209,251,215.9738,9.44,0,0,7.16,"Winter",144.4779,2023,"Mar",6.97380000000001,2.28,"Post-2020","No Promotion"
2023-03-01,"W003","PGA640","Gardening","East",594,154,283,374.1179,37.06,0,0,28.09,"Winter",147.2057,2023,"Mar",220.1179,8.97,"Post-2020","No Promotion"
2023-03-01,"W003","PPE656","Pet Supplies","North",690,245,325,431.4417,46.68,10,1,35.19,"Autumn",148.3467,2023,"Mar",186.4417,11.49,"Post-2020","Promotion"
2023-03-01,"W003","PHE316","Health & Beauty","South",527,174,251,369.5017,47.48,0,1,34.89,"Autumn",148.3961,2023,"Mar",195.5017,12.59,"Post-2020","Promotion"
2023-03-01,"W003","PST429","Stationery & Office Supplies","North",805,319,479,601.3218,11.95,0,0,9.07,"Summer",146.7765,2023,"Mar",282.3218,2.88,"Post-2020","No Promotion"
2023-03-01,"W003","PTO768","Toys & Games","North",1737,156,325,362.6763,50.01,10,0,37.13,"Autumn",152.1587,2023,"Mar",206.6763,12.88,"Post-2020","No Promotion"
2023-03-01,"W003","PSE989","Seasonal Products","North",1795,231,293,310.1048,6.16,0,1,5.16,"Winter",149.7958,2023,"Mar",79.1048,1,"Post-2020","Promotion"
2023-03-01,"W004","PHO396","Household Essentials","South",977,348,499,461.7691,51.05,10,1,35.67,"Autumn",144.4727,2023,"Mar",113.7691,15.38,"Post-2020","Promotion"
2023-03-01,"W004","PHO769","Homeware","West",1285,565,714,986.5817,22.11,10,0,19.42,"Summer",149.9214,2023,"Mar",421.5817,2.69,"Post-2020","No Promotion"
2023-03-01,"W004","PDI803","DIY & Decorating","Central",456,178,255,234.4648,40.44,0,0,30.28,"Winter",150.3587,2023,"Mar",56.4648,10.16,"Post-2020","No Promotion"
2023-03-01,"W004","PGA640","Gardening","West",701,241,381,457.9315,8.86,0,0,6.02,"Autumn",150.7391,2023,"Mar",216.9315,2.84,"Post-2020","No Promotion"
2023-03-01,"W004","PPE960","Pet Supplies","South",527,225,251,267.7234,16.28,0,0,12.37,"Winter",151.1394,2023,"Mar",42.7234,3.91,"Post-2020","No Promotion"
2023-03-01,"W004","PHE227","Health & Beauty","North",764,311,382,372.4025,26.16,10,0,20.06,"Winter",151.5111,2023,"Mar",61.4025,6.1,"Post-2020","No Promotion"
2023-03-01,"W004","PST560","Stationery & Office Supplies","North",790,271,473,362.2609,26.51,10,0,21.85,"Winter",147.9035,2023,"Mar",91.2609,4.66,"Post-2020","No Promotion"
2023-03-01,"W004","PTO173","Toys & Games","North",1292,272,474,555.7409,26.7,10,0,21.31,"Summer",149.8024,2023,"Mar",283.7409,5.39,"Post-2020","No Promotion"
2023-03-01,"W004","PSE853","Seasonal Products","West",1490,208,260,273.3924,27.23,0,0,20.11,"Spring",145.1647,2023,"Mar",65.3924,7.12,"Post-2020","No Promotion"
2023-03-01,"W005","PHO361","Household Essentials","South",995,403,592,509.7307,13.85,0,1,11.61,"Spring",150.4793,2023,"Mar",106.7307,2.24,"Post-2020","Promotion"
2023-03-01,"W005","PHO784","Homeware","West",1280,482,699,726.1517,37.29,10,0,26.57,"Spring",147.6576,2023,"Mar",244.1517,10.72,"Post-2020","No Promotion"
2023-03-01,"W005","PDI223","DIY & Decorating","North",511,113,242,306.2207,30.87,0,0,23.67,"Autumn",146.3867,2023,"Mar",193.2207,7.2,"Post-2020","No Promotion"
2023-03-01,"W005","PGA749","Gardening","Central",660,254,288,383.0078,18.24,0,0,15.65,"Winter",150.7983,2023,"Mar",129.0078,2.59,"Post-2020","No Promotion"
2023-03-01,"W005","PPE110","Pet Supplies","South",624,191,302,391.3813,14.9,10,0,11.4,"Summer",151.5942,2023,"Mar",200.3813,3.5,"Post-2020","No Promotion"
2023-03-01,"W005","PHE741","Health & Beauty","North",850,332,413,554.1711,12.7,0,0,10.26,"Winter",146.9354,2023,"Mar",222.1711,2.44,"Post-2020","No Promotion"
2023-03-01,"W005","PST102","Stationery & Office Supplies","North",700,148,286,414.2199,28.78,0,0,20.52,"Winter",152.307,2023,"Mar",266.2199,8.26,"Post-2020","No Promotion"
2023-03-01,"W005","PTO457","Toys & Games","West",1456,209,430,413.7823,31.97,0,0,24.79,"Summer",144.6012,2023,"Mar",204.7823,7.18,"Post-2020","No Promotion"
2023-03-01,"W005","PSE732","Seasonal Products","East",1262,232,240,279.6297,7.94,0,1,5.89,"Winter",147.3981,2023,"Mar",47.6297,2.05,"Post-2020","Promotion"
2023-04-01,"W001","PHO320","Household Essentials","East",1022,359,558,411.5274,8.27,10,1,7.16,"Spring",147.3482,2023,"Apr",52.5274,1.11,"Post-2020","Promotion"
2023-04-01,"W001","PHO299","Homeware","East",929,339,512,596.8725,52.63,0,0,36.66,"Spring",145.9176,2023,"Apr",257.8725,15.97,"Post-2020","No Promotion"
2023-04-01,"W001","PDI679","DIY & Decorating","Central",672,135,353,451.7994,55.38,0,0,43.31,"Spring",149.4932,2023,"Apr",316.7994,12.07,"Post-2020","No Promotion"
2023-04-01,"W001","PGA351","Gardening","South",475,139,195,286.0404,24.14,0,0,19.49,"Winter",149.7501,2023,"Apr",147.0404,4.65,"Post-2020","No Promotion"
2023-04-01,"W001","PPE894","Pet Supplies","Central",685,166,350,481.0137,28.25,10,1,24.29,"Winter",150.1826,2023,"Apr",315.0137,3.96,"Post-2020","Promotion"
2023-04-01,"W001","PHE359","Health & Beauty","West",544,216,285,289.742,22.69,10,1,19.94,"Summer",147.178,2023,"Apr",73.742,2.75,"Post-2020","Promotion"
2023-04-01,"W001","PST114","Stationery & Office Supplies","West",834,372,361,459.6135,34.42,0,1,30.82,"Summer",149.4456,2023,"Apr",87.6135,3.6,"Post-2020","Promotion"
2023-04-01,"W001","PTO174","Toys & Games","East",1332,217,256,335.7838,50.86,0,1,41.43,"Spring",150.1603,2023,"Apr",118.7838,9.43,"Post-2020","Promotion"
2023-04-01,"W001","PSE929","Seasonal Products","East",1912,271,326,317.9673,15.1,0,1,10.99,"Spring",151.4483,2023,"Apr",46.9673,4.11,"Post-2020","Promotion"
2023-04-01,"W002","PHO483","Household Essentials","Central",1171,486,666,785.8202,11.85,0,1,9.7,"Autumn",149.2247,2023,"Apr",299.8202,2.15,"Post-2020","Promotion"
2023-04-01,"W002","PHO233","Homeware","North",1234,510,646,689.9122,29.25,0,1,22.65,"Summer",146.6878,2023,"Apr",179.9122,6.6,"Post-2020","Promotion"
2023-04-01,"W002","PDI618","DIY & Decorating","South",639,143,294,405.9659,46.47,0,1,34.33,"Autumn",151.5302,2023,"Apr",262.9659,12.14,"Post-2020","Promotion"
2023-04-01,"W002","PGA186","Gardening","North",660,141,391,389.765,42.72,10,1,33.82,"Summer",146.1048,2023,"Apr",248.765,8.9,"Post-2020","Promotion"
2023-04-01,"W002","PPE337","Pet Supplies","North",650,240,378,257.8694,36.88,0,0,27.61,"Summer",145.4456,2023,"Apr",17.8694,9.27,"Post-2020","No Promotion"
2023-04-01,"W002","PHE572","Health & Beauty","East",662,255,316,275.9413,27.68,0,0,22.54,"Summer",150.0405,2023,"Apr",20.9413,5.14,"Post-2020","No Promotion"
2023-04-01,"W002","PST910","Stationery & Office Supplies","East",680,205,288,288.397,33.1,0,0,25.3,"Spring",152.0774,2023,"Apr",83.397,7.8,"Post-2020","No Promotion"
2023-04-01,"W002","PTO715","Toys & Games","West",1824,183,456,426.503,46.75,0,0,34.23,"Summer",145.6451,2023,"Apr",243.503,12.52,"Post-2020","No Promotion"
2023-04-01,"W002","PSE229","Seasonal Products","South",1641,166,303,371.7671,40.74,0,1,36.12,"Winter",145.8595,2023,"Apr",205.7671,4.62,"Post-2020","Promotion"
2023-04-01,"W003","PHO411","Household Essentials","West",1071,481,612,844.9579,14.75,10,1,10.88,"Summer",150.1129,2023,"Apr",363.9579,3.87,"Post-2020","Promotion"
2023-04-01,"W003","PHO548","Homeware","North",1142,459,504,669.6333,7.8,10,0,6.18,"Autumn",150.4599,2023,"Apr",210.6333,1.62,"Post-2020","No Promotion"
2023-04-01,"W003","PDI238","DIY & Decorating","North",845,230,444,503.9091,11.97,0,0,10.01,"Winter",150.8948,2023,"Apr",273.9091,1.96,"Post-2020","No Promotion"
2023-04-01,"W003","PGA929","Gardening","Central",446,127,212,251.6462,48.5,0,0,37.99,"Winter",146.0614,2023,"Apr",124.6462,10.51,"Post-2020","No Promotion"
2023-04-01,"W003","PPE756","Pet Supplies","East",403,180,177,158.0401,15.48,10,0,12.09,"Summer",150.319,2023,"Apr",-21.9599,3.39,"Post-2020","No Promotion"
2023-04-01,"W003","PHE456","Health & Beauty","East",674,225,381,336.5135,7.08,0,0,5.28,"Summer",153.5134,2023,"Apr",111.5135,1.8,"Post-2020","No Promotion"
2023-04-01,"W003","PST964","Stationery & Office Supplies","East",515,198,264,366.0346,54.04,0,0,46.38,"Autumn",145.1523,2023,"Apr",168.0346,7.66,"Post-2020","No Promotion"
2023-04-01,"W003","PTO560","Toys & Games","Central",1727,167,268,265.459,39.99,10,0,34.93,"Winter",143.7149,2023,"Apr",98.459,5.06,"Post-2020","No Promotion"
2023-04-01,"W003","PSE503","Seasonal Products","North",1610,171,417,520.8298,44.08,0,1,32.96,"Summer",146.7307,2023,"Apr",349.8298,11.12,"Post-2020","Promotion"
2023-04-01,"W004","PHO945","Household Essentials","North",1137,374,648,546.8055,34.14,0,1,24.06,"Spring",148.7457,2023,"Apr",172.8055,10.08,"Post-2020","Promotion"
2023-04-01,"W004","PHO924","Homeware","West",1188,297,495,768.65,50.13,0,0,36.52,"Summer",148.2509,2023,"Apr",471.65,13.61,"Post-2020","No Promotion"
2023-04-01,"W004","PDI830","DIY & Decorating","South",512,150,250,273.9717,41.34,0,1,31.04,"Autumn",147.0525,2023,"Apr",123.9717,10.3,"Post-2020","Promotion"
2023-04-01,"W004","PGA202","Gardening","East",774,217,433,454.2582,15.34,0,0,13.36,"Summer",149.6331,2023,"Apr",237.2582,1.98,"Post-2020","No Promotion"
2023-04-01,"W004","PPE968","Pet Supplies","North",728,194,407,458.115,30.43,10,1,22.98,"Autumn",150.1307,2023,"Apr",264.115,7.45,"Post-2020","Promotion"
2023-04-01,"W004","PHE462","Health & Beauty","Central",698,184,298,482.107,34.62,0,0,24.64,"Autumn",145.1928,2023,"Apr",298.107,9.98,"Post-2020","No Promotion"
2023-04-01,"W004","PST991","Stationery & Office Supplies","West",515,224,304,310.847,14.71,0,1,11.81,"Spring",148.2552,2023,"Apr",86.847,2.9,"Post-2020","Promotion"
2023-04-01,"W004","PTO767","Toys & Games","Central",1799,243,285,283.6081,35.05,10,0,26.68,"Summer",150.7417,2023,"Apr",40.6081,8.37,"Post-2020","No Promotion"
2023-04-01,"W004","PSE155","Seasonal Products","West",1991,160,483,510.1432,38.85,0,0,29.59,"Spring",147.2301,2023,"Apr",350.1432,9.26,"Post-2020","No Promotion"
2023-04-01,"W005","PHO515","Household Essentials","North",1113,468,588,616.2348,44.95,10,0,34.12,"Summer",150.8466,2023,"Apr",148.2348,10.83,"Post-2020","No Promotion"
2023-04-01,"W005","PHO464","Homeware","West",1065,213,487,405.7506,16.09,0,1,12.47,"Summer",149.8717,2023,"Apr",192.7506,3.62,"Post-2020","Promotion"
2023-04-01,"W005","PDI180","DIY & Decorating","South",471,121,267,276.7743,20.85,0,1,16.31,"Summer",145.3123,2023,"Apr",155.7743,4.54,"Post-2020","Promotion"
2023-04-01,"W005","PGA875","Gardening","East",634,265,378,288.8537,42.53,0,1,29.5,"Summer",146.8806,2023,"Apr",23.8537,13.03,"Post-2020","Promotion"
2023-04-01,"W005","PPE240","Pet Supplies","North",491,157,284,267.4811,38.57,10,1,31.43,"Winter",148.3331,2023,"Apr",110.4811,7.14,"Post-2020","Promotion"
2023-04-01,"W005","PHE846","Health & Beauty","South",849,350,472,398.0721,31.89,10,1,25.23,"Autumn",149.6703,2023,"Apr",48.0721,6.66,"Post-2020","Promotion"
2023-04-01,"W005","PST872","Stationery & Office Supplies","East",547,220,261,276.5784,44.66,10,1,33.39,"Spring",151.802,2023,"Apr",56.5784,11.27,"Post-2020","Promotion"
2023-04-01,"W005","PTO292","Toys & Games","West",1340,268,330,401.6043,52.42,0,0,41.71,"Summer",146.3417,2023,"Apr",133.6043,10.71,"Post-2020","No Promotion"
2023-04-01,"W005","PSE272","Seasonal Products","North",1255,151,310,320.5296,36.29,0,0,26.62,"Winter",146.6341,2023,"Apr",169.5296,9.67,"Post-2020","No Promotion"
2023-05-01,"W001","PHO976","Household Essentials","North",975,357,444,517.3271,30.38,10,0,27,"Winter",151.9348,2023,"May",160.3271,3.38,"Post-2020","No Promotion"
2023-05-01,"W001","PHO527","Homeware","East",942,365,413,435.4313,12.22,10,0,9.45,"Winter",147.8184,2023,"May",70.4313,2.77,"Post-2020","No Promotion"
